goodreads_id,goodreads_url,avg_rating,rating_count,review_count,scrape_status,dist_5_star_raw,count_5_star,pct_5_star,dist_4_star_raw,count_4_star,pct_4_star,dist_3_star_raw,count_3_star,pct_3_star,dist_2_star_raw,count_2_star,pct_2_star,dist_1_star_raw,count_1_star,pct_1_star,book_title,author,polarization,rating_skew,http_status,is_study_guide,log_rating_count,data_quality,pen_genre,total_ban_instances,states_banned_in
58424385,https://www.goodreads.com/book/show/58424385,3.6,2300.0,426.0,ok,426 (18%),426.0,18.0,821 (35%),821.0,35.0,806 (35%),806.0,35.0,202 (8%),202.0,8.0,45 (1%),45.0,1.0,Midnight at the Houdini,"Dawson, Delilah S.",0.19,0.17,,False,3.361727836017593,Good,"Young Adult Fiction, Criminals",1,1
57468755,https://www.goodreads.com/book/show/57468755,4.23,437.0,69.0,ok,182 (41%),182.0,41.0,179 (40%),179.0,40.0,70 (16%),70.0,16.0,6 (1%),6.0,1.0,0 (0%),0.0,0.0,Over and Out,"Walsh, Jenni L.",0.41,0.41,,False,2.640481436970422,Good,"Juvenile Fiction, Music",1,1
58446229,https://www.goodreads.com/book/show/58446229,3.8,784.0,150.0,ok,160 (20%),160.0,20.0,356 (45%),356.0,45.0,225 (28%),225.0,28.0,36 (4%),36.0,4.0,7 (<1%),,,Remember Me Gone,"Stokes, Stacy",0.2,0.2,,False,2.8943160626844384,Good,"Young Adult Fiction, New South Wales",1,1
102188892,https://www.goodreads.com/book/show/102188892,4.25,2709.0,431.0,ok,"1,131 (41%)",1131.0,41.0,"1,188 (43%)",1188.0,43.0,335 (12%),335.0,12.0,39 (1%),39.0,1.0,16 (<1%),,,Remember Us,"Woodson, Jacqueline",0.41,0.41,,False,3.4328090050331683,Good,"Juvenile Fiction, African Americans, Authors, American",1,1
55811111,https://www.goodreads.com/book/show/55811111,4.02,2516.0,449.0,ok,782 (31%),782.0,31.0,"1,125 (44%)",1125.0,44.0,515 (20%),515.0,20.0,69 (2%),69.0,2.0,25 (<1%),,,Ride On,"Hicks, Faith Erin",0.31,0.31,,False,3.400710636773231,Good,"Juvenile Fiction, Fiction, Riding clubs",1,1
182506429,https://www.goodreads.com/book/show/182506429,3.92,658.0,155.0,ok,144 (21%),144.0,21.0,341 (51%),341.0,51.0,153 (23%),153.0,23.0,17 (2%),17.0,2.0,3 (<1%),,,"Shackled: A Tale of Wronged Kids, Rogue Judges, and a Town that Looked Away","Cooper, Candy J.",0.21,0.21,,False,2.8182258936139557,Good,Young Adult Nonfiction,1,1
61304987,https://www.goodreads.com/book/show/61304987,3.77,1943.0,352.0,ok,430 (22%),430.0,22.0,788 (40%),788.0,40.0,599 (30%),599.0,30.0,104 (5%),104.0,5.0,22 (1%),22.0,1.0,The Girl in White,"Currie, Lindsay",0.23,0.21,,False,3.2884728005997825,Good,Juvenile Fiction,1,1
101140526,https://www.goodreads.com/book/show/101140526,4.19,655.0,115.0,ok,256 (39%),256.0,39.0,282 (43%),282.0,43.0,105 (16%),105.0,16.0,12 (1%),12.0,1.0,0 (0%),0.0,0.0,The Nighthouse Keeper,"Senf, Lora",0.39,0.39,,False,2.816241299991783,Good,"Juvenile Fiction, Young Adult Fiction",1,1
61780027,https://www.goodreads.com/book/show/61780027,4.12,504.0,79.0,ok,194 (38%),194.0,38.0,200 (39%),200.0,39.0,88 (17%),88.0,17.0,20 (3%),20.0,3.0,2 (<1%),,,The Ruby Code,"Khoury, Jessica",0.38,0.38,,False,2.7024305364455254,Good,Juvenile Fiction,1,1
90590111,https://www.goodreads.com/book/show/90590111,4.22,1103.0,251.0,ok,417 (37%),417.0,37.0,536 (48%),536.0,48.0,131 (11%),131.0,11.0,13 (1%),13.0,1.0,6 (<1%),,,We Are Big Time,"Khan, Hena",0.37,0.37,,False,3.0425755124401905,Good,"Juvenile Fiction, Basketball, Aga Khans",1,1
29401474,https://www.goodreads.com/book/show/29401474,3.77,3587.0,750.0,ok,984 (27%),984.0,27.0,"1,325 (36%)",1325.0,36.0,871 (24%),871.0,24.0,299 (8%),299.0,8.0,108 (3%),108.0,3.0,What Girls are Made Of,"Arnold, Elana K.",0.3,0.24,,False,3.5547313766759667,Good,"Young Adult, Contemporary, Fiction, Realistic Fiction, Banned Books, Feminism, Romance",2,1
111673723,https://www.goodreads.com/book/show/111673723,3.45,620.0,157.0,ok,99 (15%),99.0,15.0,217 (35%),217.0,35.0,199 (32%),199.0,32.0,76 (12%),76.0,12.0,29 (4%),29.0,4.0,Cupid's Revenge,"Brueggemann, Wibke",0.19,0.11,,False,2.792391689498254,Good,Young Adult Fiction,1,1
48715063,https://www.goodreads.com/book/show/48715063,3.8,1272.0,280.0,ok,347 (27%),347.0,27.0,489 (38%),489.0,38.0,303 (23%),303.0,23.0,97 (7%),97.0,7.0,36 (2%),36.0,2.0,Diary of a Confused Feminist,"Weston, Kate",0.29,0.25,,False,3.104487111312395,Good,"Young Adult Fiction, Juvenile Nonfiction, African Americans",1,1
46059211,https://www.goodreads.com/book/show/46059211,3.62,9402.0,1129.0,ok,"1,947 (20%)",1947.0,20.0,"3,199 (34%)",3199.0,34.0,"3,233 (34%)",3233.0,34.0,827 (8%),827.0,8.0,196 (2%),196.0,2.0,Face It,"Harry, Debbie",0.22,0.18,,False,3.9732202468522337,Good,"Rock musicians, Biography & Autobiography",1,1
60383239,https://www.goodreads.com/book/show/60383239,4.32,1884.0,311.0,ok,894 (47%),894.0,47.0,748 (39%),748.0,39.0,205 (10%),205.0,10.0,27 (1%),27.0,1.0,10 (<1%),,,What's the T?: The Guide to All Things Trans and/or Nonbinary,"Dawson, Juno",0.47,0.47,,False,3.2750808984568587,Good,Young Adult Nonfiction,2,2
5718066,https://www.goodreads.com/book/show/5718066,3.66,166.0,43.0,ok,30 (18%),30.0,18.0,68 (40%),68.0,40.0,51 (30%),51.0,30.0,15 (9%),15.0,9.0,2 (1%),2.0,1.0,Attila the Hun: Leader of the Barbarian Hordes,"Price, Sean Stewart",0.19,0.17,,False,2.220108088040055,Good,Huns,1,1
124827247,https://www.goodreads.com/book/show/124827247,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Behind the Mask,"Hall, Edith",0.0,0.0,,False,0.0,Very Low Ratings,,1,1
809372,https://www.goodreads.com/book/show/809372,3.74,3042.0,391.0,ok,808 (26%),808.0,26.0,"1,061 (34%)",1061.0,34.0,839 (27%),839.0,27.0,246 (8%),246.0,8.0,88 (2%),88.0,2.0,Black Duck,"Lisle, Janet Taylor",0.28,0.24,,False,3.4831592097169795,Good,Juvenile Fiction,1,1
197920035,https://www.goodreads.com/book/show/197920035,3.99,7746.0,1010.0,ok,"2,610 (33%)",2610.0,33.0,"3,095 (39%)",3095.0,39.0,"1,530 (19%)",1530.0,19.0,357 (4%),357.0,4.0,154 (1%),154.0,1.0,Blood on the River: James Town 1607,"Carbone, Elisa",0.34,0.32,,False,3.8890774926500637,Good,Juvenile Fiction,1,1
29997324,https://www.goodreads.com/book/show/29997324,4.22,9.0,0.0,ok,5 (55%),5.0,55.0,3 (33%),3.0,33.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,1 (11%),1.0,11.0,Business Ethics in Islam,"Ahmad, Mushtaq",0.66,0.44,,False,0.9542425094393249,Very Low Ratings,"Business ethics, Business & Economics",1,1
24137,https://www.goodreads.com/book/show/24137,3.74,43347.0,2298.0,ok,"11,623 (26%)",11623.0,26.0,"15,082 (34%)",15082.0,34.0,"11,866 (27%)",11866.0,27.0,"3,359 (7%)",3359.0,7.0,"1,417 (3%)",1417.0,3.0,"Catherine, Called Birdy","Cushman, Karen",0.29,0.23,,False,4.6369590457907695,Good,"Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, Medieval",1,1
49399658,https://www.goodreads.com/book/show/49399658,4.01,19716.0,3721.0,ok,"7,516 (38%)",7516.0,38.0,"6,866 (34%)",6866.0,34.0,"3,747 (19%)",3747.0,19.0,"1,122 (5%)",1122.0,5.0,465 (2%),465.0,2.0,Counting Down with You,"Bhuiyan, Tashie",0.4,0.36,,False,4.2948188094826865,Good,Young Adult Fiction,1,1
54492663,https://www.goodreads.com/book/show/54492663,4.34,2724.0,373.0,ok,"1,495 (54%)",1495.0,54.0,792 (29%),792.0,29.0,346 (12%),346.0,12.0,56 (2%),56.0,2.0,35 (1%),35.0,1.0,El Libro de la Familia/The Family Book (Spanish Edition),"Parr, Todd",0.55,0.53,,False,3.4352071032407476,Good,"Juvenile Fiction, Juvenile Nonfiction, Bilingual books",1,1
22348103,https://www.goodreads.com/book/show/22348103,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,"Eloise and the Strange Museum Visit: Learning to Make Reasoned, Ethical Decisions","Killoran, Tosca",0.0,0.0,,False,0.0,Very Low Ratings,,1,1
134436260,https://www.goodreads.com/book/show/134436260,3.88,17118.0,2700.0,ok,"4,931 (28%)",4931.0,28.0,"6,854 (40%)",6854.0,40.0,"4,035 (23%)",4035.0,23.0,997 (5%),997.0,5.0,301 (1%),301.0,1.0,Enrique's Journey: The Story of a Boy's Dangerous Odyssey to Reunite with His Mother,"Nazario, Sonia",0.29,0.27,,False,4.23345302204072,Good,"Young Adult Nonfiction, Social Science",1,1
841053,https://www.goodreads.com/book/show/841053,3.93,353.0,54.0,ok,103 (29%),103.0,29.0,149 (42%),149.0,42.0,81 (22%),81.0,22.0,15 (4%),15.0,4.0,5 (1%),5.0,1.0,Gentle Annie: The True Story of a Civil War Nurse,"Shura, Mary Francis",0.3,0.28,,False,2.5477747053878224,Good,,1,1
8103107,https://www.goodreads.com/book/show/8103107,3.79,2169.0,344.0,ok,553 (25%),553.0,25.0,810 (37%),810.0,37.0,635 (29%),635.0,29.0,131 (6%),131.0,6.0,40 (1%),40.0,1.0,"I, Emma Freke","Atkinson, Elizabeth",0.26,0.24,,False,3.336259552014193,Good,"Juvenile Fiction, Eccentrics and eccentricities",1,1
603511,https://www.goodreads.com/book/show/603511,3.74,1124.0,70.0,ok,279 (24%),279.0,24.0,370 (32%),370.0,32.0,397 (35%),397.0,35.0,65 (5%),65.0,5.0,13 (1%),13.0,1.0,Lionclaw,"Springer, Nancy",0.25,0.23,,False,3.0507663112330423,Good,Juvenile Fiction,1,1
24054,https://www.goodreads.com/book/show/24054,4.11,1097.0,72.0,ok,470 (42%),470.0,42.0,361 (32%),361.0,32.0,202 (18%),202.0,18.0,50 (4%),50.0,4.0,14 (1%),14.0,1.0,Losing Joe's Place,"Korman, Gordon",0.43,0.41,,False,3.0402066275747113,Good,Young Adult Fiction,1,1
1100375,https://www.goodreads.com/book/show/1100375,3.91,4176.0,492.0,ok,"1,238 (29%)",1238.0,29.0,"1,624 (38%)",1624.0,38.0,"1,058 (25%)",1058.0,25.0,202 (4%),202.0,4.0,54 (1%),54.0,1.0,Lost on a Mountain in Maine,"Fendler, Donn",0.3,0.28,,False,3.620760489994206,Good,"Search and rescue operations, Children's literature, Juvenile Nonfiction",1,1
238545664,https://www.goodreads.com/book/show/238545664,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Lying Out Loud: A Companion to The DUFF,"Keplinger, Kody",0.0,0.0,,False,0.0,Very Low Ratings,"Young Adult Fiction, Best friends",1,1
484102,https://www.goodreads.com/book/show/484102,3.89,278.0,38.0,ok,84 (30%),84.0,30.0,93 (33%),93.0,33.0,88 (31%),88.0,31.0,13 (4%),13.0,4.0,0 (0%),0.0,0.0,Minerva Clark Gets a Clue,"Karbo, Karen",0.3,0.3,,False,2.444044795918076,Good,Juvenile Fiction,1,1
23080218,https://www.goodreads.com/book/show/23080218,4.1,126.0,41.0,ok,53 (42%),53.0,42.0,45 (35%),45.0,35.0,19 (15%),19.0,15.0,5 (3%),5.0,3.0,4 (3%),4.0,3.0,"My Family, Your Family","Bullard, Lisa",0.45,0.39,,False,2.100370545117563,Good,Juvenile Fiction,1,1
1227160,https://www.goodreads.com/book/show/1227160,3.15,400.0,37.0,ok,46 (11%),46.0,11.0,105 (26%),105.0,26.0,146 (36%),146.0,36.0,70 (17%),70.0,17.0,33 (8%),33.0,8.0,"My Last Skirt: The Story of Jennie Hodgers, Union Soldier","Durrant, Lynda",0.19,0.03,,False,2.6020599913279625,Good,Juvenile Fiction,1,1
157140098,https://www.goodreads.com/book/show/157140098,0.0,0.0,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Odds Are Good: An Oddly Enough and Odder Than Ever Omnibus,"Coville, Bruce",0.0,0.0,,False,0.0,Very Low Ratings,Juvenile Fiction,1,1
327945,https://www.goodreads.com/book/show/327945,3.78,3153.0,245.0,ok,861 (27%),861.0,27.0,"1,069 (33%)",1069.0,33.0,940 (29%),940.0,29.0,234 (7%),234.0,7.0,49 (1%),49.0,1.0,Outlaw Girl of Sherwood Forest,"Springer, Nancy",0.28,0.26,,False,3.4987239707479048,Good,Juvenile Fiction,1,1
451137,https://www.goodreads.com/book/show/451137,3.86,1203.0,65.0,ok,336 (27%),336.0,27.0,437 (36%),437.0,36.0,364 (30%),364.0,30.0,59 (4%),59.0,4.0,7 (<1%),,,Outlaw Princess of Sherwood,"Springer, Nancy",0.27,0.27,,False,3.0802656273398448,Good,Juvenile Fiction,1,1
210796505,https://www.goodreads.com/book/show/210796505,4.04,2435.0,297.0,ok,894 (36%),894.0,36.0,924 (37%),924.0,37.0,470 (19%),470.0,19.0,104 (4%),104.0,4.0,43 (1%),43.0,1.0,Pay It Forward (Young Readers Edition),"Hyde, Catherine Ryan",0.37,0.35,,False,3.386498965550653,Good,"Fiction, Contemporary, Inspirational, Drama, Young Adult, Adult, Novels",1,1
31145178,https://www.goodreads.com/book/show/31145178,4.21,46038.0,3198.0,ok,"23,204 (50%)",23204.0,50.0,"13,329 (28%)",13329.0,28.0,"6,726 (14%)",6726.0,14.0,"1,753 (3%)",1753.0,3.0,"1,026 (2%)",1026.0,2.0,Real Friends,"Hale, Shannon",0.52,0.48,,False,4.663116448584376,Good,"Juvenile Nonfiction, Comics & Graphic Novels",1,1
9544248,https://www.goodreads.com/book/show/9544248,3.78,171.0,46.0,ok,54 (31%),54.0,31.0,49 (28%),49.0,28.0,48 (28%),48.0,28.0,17 (9%),17.0,9.0,3 (1%),3.0,1.0,Recruited,"Weyn, Suzanne",0.32,0.3,,False,2.2329961103921536,Good,Juvenile Fiction,1,1
649370,https://www.goodreads.com/book/show/649370,4.11,212.0,38.0,ok,76 (35%),76.0,35.0,90 (42%),90.0,42.0,41 (19%),41.0,19.0,3 (1%),3.0,1.0,2 (<1%),,,Restless Spirit: The Life and Work of Dorothea Lange,"Partridge, Elizabeth",0.35,0.35,,False,2.326335860928751,Good,Juvenile Nonfiction,1,1
3119006,https://www.goodreads.com/book/show/3119006,3.55,66.0,28.0,ok,15 (22%),15.0,22.0,23 (34%),23.0,34.0,18 (27%),18.0,27.0,3 (4%),3.0,4.0,7 (10%),7.0,10.0,Rogue Wave: And Other Red-Blooded Sea Stories,"Taylor, Theodore",0.32,0.12,,False,1.8195439355418688,Low Ratings,"Children's stories, American., Children's stories, American",1,1
166908672,https://www.goodreads.com/book/show/166908672,3.89,850.0,46.0,ok,262 (30%),262.0,30.0,296 (34%),296.0,34.0,235 (27%),235.0,27.0,49 (5%),49.0,5.0,8 (<1%),,,Rowan Hood Returns: The Final Chapter,"Springer, Nancy",0.3,0.3,,False,2.929418925714293,Good,Juvenile Fiction,1,1
777049,https://www.goodreads.com/book/show/777049,3.51,2381.0,174.0,ok,439 (18%),439.0,18.0,747 (31%),747.0,31.0,876 (36%),876.0,36.0,236 (9%),236.0,9.0,83 (3%),83.0,3.0,Sarah Bishop,"O'Dell, Scott",0.21,0.15,,False,3.37675939540488,Good,Juvenile Fiction,1,1
556602,https://www.goodreads.com/book/show/556602,4.18,495950.0,32350.0,ok,"212,746 (42%)",212746.0,42.0,"187,570 (37%)",187570.0,37.0,"73,744 (14%)",73744.0,14.0,"16,459 (3%)",16459.0,3.0,"5,431 (1%)",5431.0,1.0,Sarah's Key,"de Rosnay, Tatiana",0.43,0.41,,False,5.695437894597736,Good,"Historical Fiction, Fiction, Holocaust, Historical, World War II, France, War",1,1
1080998,https://www.goodreads.com/book/show/1080998,3.79,84.0,10.0,ok,24 (28%),24.0,28.0,32 (38%),32.0,38.0,16 (19%),16.0,19.0,10 (11%),10.0,11.0,2 (2%),2.0,2.0,Secrets of the Mummies,"Griffey, Harriet",0.3,0.26,,False,1.9242792860618816,Low Ratings,Juvenile Nonfiction,1,1
59806058,https://www.goodreads.com/book/show/59806058,3.89,1022.0,177.0,ok,310 (30%),310.0,30.0,388 (37%),388.0,37.0,248 (24%),248.0,24.0,51 (4%),51.0,4.0,25 (2%),25.0,2.0,Some Kind of Hate,"Littman, Sarah Darer",0.32,0.28,,False,3.009450895798694,Good,"Young Adult Fiction, YOUNG ADULT FICTION",1,1
261929,https://www.goodreads.com/book/show/261929,4.42,2981.0,230.0,ok,"1,903 (63%)",1903.0,63.0,584 (19%),584.0,19.0,362 (12%),362.0,12.0,98 (3%),98.0,3.0,34 (1%),34.0,1.0,Summer of Secrets,"Langan, Paul",0.64,0.62,,False,3.4743619760326307,Good,"Juvenile Fiction, Electronic books",1,1
43386048,https://www.goodreads.com/book/show/43386048,4.06,402.0,27.0,ok,184 (45%),184.0,45.0,109 (27%),109.0,27.0,72 (17%),72.0,17.0,23 (5%),23.0,5.0,14 (3%),14.0,3.0,"TBH, I Feel the Same","Greenwald, Lisa",0.48,0.42,,False,2.60422605308447,Good,"Juvenile Fiction, Juvenile Nonfiction",1,1
41121209,https://www.goodreads.com/book/show/41121209,4.08,487.0,36.0,ok,219 (44%),219.0,44.0,138 (28%),138.0,28.0,89 (18%),89.0,18.0,32 (6%),32.0,6.0,9 (1%),9.0,1.0,"TBH, IDK What's Next","Greenwald, Lisa",0.45,0.43,,False,2.6875289612146345,Good,"Juvenile Nonfiction, Juvenile Fiction",1,1
36101703,https://www.goodreads.com/book/show/36101703,3.63,2257.0,318.0,ok,727 (32%),727.0,32.0,508 (22%),508.0,22.0,606 (26%),606.0,26.0,296 (13%),296.0,13.0,120 (5%),120.0,5.0,"TBH, This is So Awkward","Greenwald, Lisa",0.37,0.27,,False,3.353531559077762,Good,"Juvenile Fiction, Juvenile Nonfiction, Bullying",1,1
39834151,https://www.goodreads.com/book/show/39834151,4.0,690.0,56.0,ok,311 (45%),311.0,45.0,160 (23%),160.0,23.0,146 (21%),146.0,21.0,53 (7%),53.0,7.0,20 (2%),20.0,2.0,"TBH, Too Much Drama","Greenwald, Lisa",0.47,0.43,,False,2.838849090737255,Good,"Juvenile Fiction, Juvenile Nonfiction",1,1
49965941,https://www.goodreads.com/book/show/49965941,4.08,291.0,20.0,ok,131 (45%),131.0,45.0,83 (28%),83.0,28.0,52 (17%),52.0,17.0,19 (6%),19.0,6.0,6 (2%),6.0,2.0,"TBH, You Know What I Mean","Greenwald, Lisa",0.47,0.43,,False,2.4638929889859074,Good,"Juvenile Fiction, Juvenile Nonfiction, JUVENILE FICTION",1,1
296477,https://www.goodreads.com/book/show/296477,4.1,520.0,62.0,ok,189 (36%),189.0,36.0,216 (41%),216.0,41.0,98 (18%),98.0,18.0,14 (2%),14.0,2.0,3 (<1%),,,Tell No One Who You Are: The Hidden Childhood of Regine Miller,"Buchignani, Walter",0.36,0.36,,False,2.716003343634799,Good,"Juvenile Nonfiction, Belgium",1,1
2931,https://www.goodreads.com/book/show/2931,3.63,1311.0,210.0,ok,327 (24%),327.0,24.0,418 (31%),418.0,31.0,382 (29%),382.0,29.0,128 (9%),128.0,9.0,56 (4%),56.0,4.0,The Crossing,"Paulsen, Gary",0.28,0.2,,False,3.117602691690084,Good,Young Adult Fiction,1,1
55019161,https://www.goodreads.com/book/show/55019161,3.94,2531255.0,60361.0,ok,"921,083 (36%)",921083.0,36.0,"870,718 (34%)",870718.0,34.0,"487,870 (19%)",487870.0,19.0,"162,868 (6%)",162868.0,6.0,"88,716 (3%)",88716.0,3.0,The Da Vinci Code,"Brown, Dan",0.39,0.33,,False,6.403335898423539,Good,"Fiction, Mystery, Thriller, Mystery Thriller, Historical Fiction, Suspense, Adventure",1,1
903,https://www.goodreads.com/book/show/903,3.83,36713.0,1802.0,ok,"11,241 (30%)",11241.0,30.0,"12,679 (34%)",12679.0,34.0,"9,141 (24%)",9141.0,24.0,"2,594 (7%)",2594.0,7.0,"1,058 (2%)",1058.0,2.0,The Egypt Game,"Snyder, Zilpha Keatley",0.32,0.28,,False,4.564819874294555,Good,"Juvenile Fiction, Fantasy",1,1
233666430,https://www.goodreads.com/book/show/233666430,3.91,1061.0,117.0,ok,337 (31%),337.0,31.0,374 (35%),374.0,35.0,279 (26%),279.0,26.0,55 (5%),55.0,5.0,16 (1%),16.0,1.0,The Eyes of the Amaryllis,"Babbitt, Natalie",0.32,0.3,,False,3.025715383901341,Good,"Juvenile Fiction, Kings, queens, rulers, etc.",1,1
78234,https://www.goodreads.com/book/show/78234,3.7,630.0,91.0,ok,150 (23%),150.0,23.0,215 (34%),215.0,34.0,206 (32%),206.0,32.0,47 (7%),47.0,7.0,12 (1%),12.0,1.0,"The Journal of James Edmond Pease: A Civil War Union Soldier, Virginia, 1863","Murphy, Jim",0.24,0.22,,False,2.7993405494535817,Good,,1,1
7241945,https://www.goodreads.com/book/show/7241945,3.81,1305.0,98.0,ok,397 (30%),397.0,30.0,430 (32%),430.0,32.0,341 (26%),341.0,26.0,104 (7%),104.0,7.0,33 (2%),33.0,2.0,The Princess Trap,"Boie, Kirsten",0.32,0.28,,False,3.1156105116742996,Good,Juvenile Fiction,1,1
2674122,https://www.goodreads.com/book/show/2674122,3.46,35.0,9.0,ok,7 (20%),7.0,20.0,9 (25%),9.0,25.0,13 (37%),13.0,37.0,5 (14%),5.0,14.0,1 (2%),1.0,2.0,The Squared Circle,"Bennett, James W.",0.22,0.18,,False,1.5440680443502757,Low Ratings,Juvenile Fiction,1,1
39102686,https://www.goodreads.com/book/show/39102686,4.16,305.0,58.0,ok,123 (40%),123.0,40.0,117 (38%),117.0,38.0,57 (18%),57.0,18.0,6 (1%),6.0,1.0,2 (<1%),,,There's Only One You,"Heling, Kathryn",0.4,0.4,,False,2.484299839346786,Good,"Individuality, Juvenile Fiction",1,1
50992748,https://www.goodreads.com/book/show/50992748,4.21,370.0,100.0,ok,157 (42%),157.0,42.0,146 (39%),146.0,39.0,56 (15%),56.0,15.0,9 (2%),9.0,2.0,2 (<1%),,,These Unlucky Stars,"McDunn, Gillian",0.42,0.42,,False,2.568201724066995,Good,Juvenile Fiction,1,1
178462,https://www.goodreads.com/book/show/178462,3.93,3061.0,453.0,ok,"1,061 (34%)",1061.0,34.0,"1,058 (34%)",1058.0,34.0,681 (22%),681.0,22.0,188 (6%),188.0,6.0,73 (2%),73.0,2.0,To Be a Slave,"Lester, Julius",0.36,0.32,,False,3.4858633295973345,Good,"Juvenile Nonfiction, Slave trade, Slavery, African Americans",1,1
195886477,https://www.goodreads.com/book/show/195886477,3.93,124699.0,15896.0,ok,"33,368 (26%)",33368.0,26.0,"56,113 (44%)",56113.0,44.0,"29,390 (23%)",29390.0,23.0,"4,759 (3%)",4759.0,3.0,"1,069 (<1%)",,,Galatea: A Short Story,"Miller, Madeline",0.26,0.26,,False,5.0958629707502086,Good,"Fiction, Foreign Language Study",1,1
60683957,https://www.goodreads.com/book/show/60683957,3.94,362900.0,57230.0,ok,"103,641 (28%)",103641.0,28.0,"158,145 (43%)",158145.0,43.0,"80,785 (22%)",80785.0,22.0,"16,050 (4%)",16050.0,4.0,"4,279 (1%)",4279.0,1.0,Check & Mate,"Hazelwood, Ali",0.29,0.27,,False,5.559786968200556,Good,"Young Adult Fiction, Fiction, Chess",1,1
32719057,https://www.goodreads.com/book/show/32719057,2.89,896.0,212.0,ok,78 (8%),78.0,8.0,180 (20%),180.0,20.0,323 (36%),323.0,36.0,199 (22%),199.0,22.0,116 (12%),116.0,12.0,Nothing,"Barrows, Annie",0.2,-0.04,,False,2.9523080096621253,Good,"Young Adult, Fiction, Contemporary, Philosophy, School, Teen, Realistic Fiction",1,1
563321,https://www.goodreads.com/book/show/563321,3.74,8222.0,603.0,ok,"2,562 (31%)",2562.0,31.0,"2,274 (27%)",2274.0,27.0,"2,327 (28%)",2327.0,28.0,822 (9%),822.0,9.0,237 (2%),237.0,2.0,"L8R, G8R","Myracle, Lauren",0.33,0.29,,False,3.914977472444331,Good,Young Adult Fiction,1,1
98024,https://www.goodreads.com/book/show/98024,3.83,960.0,97.0,ok,315 (32%),315.0,32.0,303 (31%),303.0,31.0,234 (24%),234.0,24.0,81 (8%),81.0,8.0,27 (2%),27.0,2.0,Life Is Funny,"Frank, E. R.",0.34,0.3,,False,2.9822712330395684,Good,"Young Adult, Banned Books, Realistic Fiction, Short Stories, Fiction, Contemporary, Teen",1,1
59029659,https://www.goodreads.com/book/show/59029659,4.36,1316.0,330.0,ok,723 (54%),723.0,54.0,391 (29%),391.0,29.0,162 (12%),162.0,12.0,29 (2%),29.0,2.0,11 (<1%),,,Man O' War,"McCarthy, Cory",0.54,0.54,,False,3.1192558892779365,Good,Young Adult Fiction,1,1
116337,https://www.goodreads.com/book/show/116337,3.55,600.0,70.0,ok,98 (16%),98.0,16.0,219 (36%),219.0,36.0,210 (35%),210.0,35.0,60 (10%),60.0,10.0,13 (2%),13.0,2.0,Nightmares and dreamscapes,"King, Stephen",0.18,0.14,,False,2.7781512503836434,Good,Fiction,1,1
35909183,https://www.goodreads.com/book/show/35909183,3.6,12910.0,309.0,ok,"3,120 (24%)",3120.0,24.0,"3,497 (27%)",3497.0,27.0,"4,598 (35%)",4598.0,35.0,"1,365 (10%)",1365.0,10.0,330 (2%),330.0,2.0,Nobody Does it Better: A Gossip Girl Novel,"Von Ziegesar, Cecily",0.26,0.22,,False,4.11092624226642,Good,Young Adult Fiction,1,1
157713404,https://www.goodreads.com/book/show/157713404,3.96,5998.0,577.0,ok,"2,047 (34%)",2047.0,34.0,"2,233 (37%)",2233.0,37.0,"1,305 (21%)",1305.0,21.0,279 (4%),279.0,4.0,134 (2%),134.0,2.0,"Real Live Boyfriends: Yes. Boyfriends, Plural. If My Life Weren't Complicated, I Wouldn't be Ruby Oliver","Lockhart, E.",0.36,0.32,,False,3.7780064614235083,Good,Juvenile Fiction,1,1
301026,https://www.goodreads.com/book/show/301026,3.91,626.0,43.0,ok,265 (42%),265.0,42.0,134 (21%),134.0,21.0,152 (24%),152.0,24.0,54 (8%),54.0,8.0,21 (3%),21.0,3.0,TTYL,"Myracle, Lauren",0.45,0.39,,False,2.7965743332104296,Good,"Young Adult, Fiction, Contemporary, Realistic Fiction, Chick Lit, Banned Books, Romance",1,1
136160241,https://www.goodreads.com/book/show/136160241,4.11,1704421.0,65346.0,ok,"692,048 (40%)",692048.0,40.0,"629,688 (36%)",629688.0,36.0,"290,925 (17%)",290925.0,17.0,"68,443 (4%)",68443.0,4.0,"23,317 (1%)",23317.0,1.0,Water For Elephants,"Gruen, Sara",0.41,0.39,,False,6.231576876460084,Good,"Fiction, Historical Fiction, Romance, Historical, Adult, Adult Fiction, Contemporary",1,1
